userid, dateofbirthid, geoid, gender
9811,20070101,432de,1
62196,20050901,630fr,2
112310,20080701,527es,2
27428,20070201,246be,2
52505,20080501,825it,1
101787,20080501,2351be,2
84949,20070501,423de,2
100110,20061101,1056uk,2
77656,20080701,720ie,2
9319,20080301,510es,1
20278,20080401,423de,1
74151,20060901,857it,2
51085,20060901,510es,1
13957,20060401,91182nz,1
11256,20061001,1040uk,2
114241,20060901,516es,1
8609,20061001,10252uk,1
29226,20070701,414de,1
86242,20061101,526es,1
69528,20080301,4111de,2
25701,20080501,1040uk,1
11207,20070701,10152uk,1
89004,20080501,432de,2
79950,20070301,10103uk,2
98788,20070501,10252uk,1
31247,20070401,458de,1
94268,20080401,458de,2
20241,20070901,11454us,2
113281,20080601,712ie,1
79152,20070901,10255uk,2
114360,20070401,4111de,2
1728,20060901,1175us,2
68039,20070601,1343au,2
49893,20061001,825it,2
113546,20060401,825it,1
74796,20070201,1034uk,1
89967,20070901,246be,2
43731,20060401,676fr,1
115737,20061201,676fr,1
35113,20080501,1043uk,1
32722,20060301,825it,2
54178,20060101,4404de,2
82509,20080701,3448ca,2
3090,20060901,48de,2
75059,20061201,91592nz,2
95071,20080101,676fr,2
49851,20071201,720ie,2
111230,20080301,11368us,1
82603,20061201,1035uk,2
15516,20060901,1056uk,1
87678,20071201,10103uk,2
117813,20060901,728ie,1
29588,20070501,246be,2
97471,20080501,712ie,2
116673,20080301,61447fr,2
36452,20080501,728ie,2
9139,20071001,510es,1
112597,20071201,466de,2
40152,20071001,48de,2
24986,20080801,510es,1
4637,20071201,10255uk,2
20315,20080301,2149be,2
5134,20071001,1034uk,1
114503,20080601,1254au,1
11102,20070401,466de,2
117392,20070101,510es,1
90708,20080801,6387fr,2
95155,20080801,825it,2
57518,20080701,424de,2
69246,20080801,10252uk,1
29746,20071001,45de,1
29054,20071001,857it,2
91165,20071201,46de,1
15296,20070901,1043uk,2
109637,20080501,91592nz,1
105645,20080101,466de,2
59076,20071201,516es,1
69129,20070801,1011uk,2
93260,20070301,3195ca,1
23423,20060901,516es,1
39520,20071201,1172us,1
45951,20070501,4102de,1
118569,20060501,84it,2
39179,20070501,10152uk,1
45904,20070201,1011uk,2
8167,20080201,466de,1
95261,20080601,10252uk,2
11260,20080501,73ie,2
113804,20061201,424de,1
6795,20071201,246be,2
79376,20070101,10252uk,1
63378,20031201,458de,2
103251,20080701,422de,2
20165,20070701,432de,1
55648,20070401,414de,2
110384,20070101,45de,1
2759,20070401,728ie,1
103934,20070201,728ie,2
18856,20070701,414de,1
93183,20070301,516es,1
5029,20080401,432de,1
100558,20080201,526es,1
10037,20070201,676fr,2
62461,20070701,10255uk,1
70073,20070701,246be,2
104902,20070501,424de,1
68259,20070601,2351be,2
88614,20070101,3195ca,2
14239,20071001,4102de,1
115522,20080801,2149be,1
60321,20080601,1199au,1
10551,20080601,2149be,2
105980,20070401,432de,2
67108,20070801,45de,2
114338,20061101,2351be,2
74711,20051001,465de,2
95723,20070401,10103uk,2
9642,20031201,516es,1
21857,20051001,1143au,2
102817,20080801,3448ca,2
75677,20060601,73ie,1
48275,20070501,630fr,1
6328,20060901,825it,2
76738,20060501,10152uk,1
74857,20070101,510es,2
52580,20040601,414de,2
111914,20071201,414de,2
98895,20080401,41de,2
52905,20080101,1011uk,1
116567,20071201,246be,2
53989,20080701,676fr,1
28116,20061201,424de,1
104008,20070601,432de,1
65408,20061001,857it,2
51199,20060901,432de,1
15005,20061201,630fr,2
59622,20080401,531es,1
17636,20080601,516es,2
38876,20080501,4102de,2
59465,20061201,1013uk,1
76789,20060901,432de,1
40033,20071201,1013uk,1
20335,20080701,4404de,2
86878,20080401,919nz,2
74784,20040401,414de,2
91466,20080601,84it,1
32378,20070801,458de,1
82974,20071201,728ie,2
73648,20071201,526es,2
33332,20080301,84it,2
81903,20080101,527es,2
6560,20080501,1013uk,1
25882,20080601,516es,1
116975,20071001,857it,1
45207,20080701,4111de,1
74149,20041001,531es,1
39788,20080501,919nz,1
101248,20070801,1040uk,2
81211,20080601,526es,1
97148,20070801,112us,2
37170,20080401,41de,1
111389,20070901,1013uk,1
71871,20040501,531es,2
66271,20040701,720ie,1
6495,20051201,531es,2
47459,20040501,630fr,2
107481,20070601,41de,2
7934,20051101,1343au,2
25487,20070201,4111de,2
55272,20040401,91462nz,2
113740,20050601,45de,1
42423,20050501,527es,2
41103,20050201,424de,1
103622,20040201,41de,1
30635,20050201,526es,1
28641,20040401,350ca,1
32793,20041201,1056uk,1
72795,20040101,10103uk,2
14476,20040301,4404de,2
68296,20030401,1011uk,1
86900,20030901,4102de,2
113859,20030601,10255uk,1
88233,20030601,1162us,2
41346,20070201,3117ca,2
70463,20070201,712ie,1
84096,20070801,11454us,2
44430,20070401,1013uk,1
9550,20061001,466de,1
27593,20070401,11368us,2
108478,20061001,1143au,2
34449,20070201,46de,1
70651,20070801,728ie,1
52595,20070801,510es,1
79766,20070601,465de,1
86240,20080401,4102de,1
94570,20040301,1040uk,2
105978,20070901,10252uk,1
36860,20080801,531es,1
113621,20031001,6387fr,1
28715,20030801,61447fr,1
73267,20031201,527es,2
44805,20040801,478de,2
45539,20040601,10252uk,2
66377,20040601,531es,1
79401,20040301,465de,1
65056,20100301,3448ca,1
91620,20110101,526es,1
74755,20050201,458de,1
89568,20050701,1254au,1
28965,20061001,1043uk,1
58250,20061001,61447fr,1
63779,20070801,414de,2
116376,20070601,1034uk,2
27870,20031201,41de,2
113335,20031101,84it,2
16710,20040801,432de,2
45438,20030601,478de,2
70502,20060101,4111de,2
31209,20060601,45de,1
115302,20121201,4111de,1
108454,20031101,246be,1
2918,20040801,321ca,1
3161,20040801,2351be,1
77938,20061101,10255uk,2
78829,20061201,1056uk,1
68548,20040201,432de,2
59462,20040401,3448ca,2
56008,20030901,4111de,1
66008,20040601,45de,2
53871,20031101,4102de,2
57621,20040301,1199au,2
58023,20040301,1199au,1
94278,20040701,3448ca,1
43962,20050301,1035uk,1
89685,20040201,321ca,1
13160,20040401,466de,1
105782,20061101,728ie,2
89159,20070501,4111de,2
1284,20071101,1043uk,1
92617,20070201,510es,2
34791,20070801,458de,2
91534,20061001,1034uk,2
114627,20070201,676fr,2
74129,20040601,112us,2
105306,20060901,527es,1
90903,20070701,91182nz,1
94112,20070701,676fr,2
81658,20070201,1043uk,2
114444,20070401,1043uk,2
98206,20070401,478de,2
115790,20070801,1034uk,2
29759,20070601,4404de,1
91014,20030901,11368us,1
16990,20061201,1040uk,1
61051,20070301,46de,1
29112,20051201,1011uk,2
43604,20070601,1040uk,1
55952,20060901,350ca,2
27741,20070701,84it,2
32477,20061201,10255uk,1
90369,20061101,321ca,2
77832,20070601,1056uk,1
83957,20050501,84it,2
78246,20060101,41de,2
1137,20030601,857it,2
92164,20040101,1040uk,2
102396,20080301,3195ca,2
68561,20061201,478de,1
23104,20060901,516es,1
58241,20061101,350ca,1
37173,20070701,4404de,1
8679,20061201,119us,1
43810,20070501,465de,2
85952,20070701,531es,1
58760,20070701,73ie,2
22773,20070501,728ie,2
34349,20061101,112us,2
112932,20040101,510es,1
29843,20031101,531es,1
20958,20031001,712ie,1
56593,20040401,1034uk,1
9297,20040501,465de,1
47976,20040801,119us,1
52867,20040601,510es,1
4366,20040301,414de,1
96439,20040101,1035uk,1
48633,20040501,6387fr,1
66651,20040801,1172us,1
36259,20040101,432de,1
103614,20070601,119us,2
55502,20070501,414de,2
6991,20031001,414de,1
64746,20070701,91182nz,2
84986,20061001,84it,1
41503,20061201,4111de,2
56739,20070801,510es,2
117385,20070501,11454us,1
70093,20070701,728ie,1
54998,20070301,857it,1
30367,20070801,414de,1
17434,20061001,1199au,1
90019,20080401,825it,1
115691,20061001,458de,2
15457,20070401,1035uk,1
17807,20070801,2149be,1
44191,20070101,350ca,1
29456,20060901,167au,2
31077,20061101,61447fr,2
49314,20070801,3195ca,1
56762,20031201,46de,1
22050,20040801,617fr,1
75946,20040701,45de,1
76892,20041001,6387fr,2
78214,20030901,1056uk,1
4979,20030901,10252uk,1
71044,20040901,720ie,2
40926,20031101,526es,1
117311,20050401,1162us,1
79121,20031001,676fr,1
96100,20030901,516es,1
40871,20040101,4102de,1
91981,20080501,712ie,1
50682,20110601,10252uk,1
79810,20110101,518es,1
5390,20110201,728ie,2
30229,20070701,1034uk,2
26137,20070501,531es,1
80902,20060801,720ie,1
977,20040701,167au,2
81787,20060601,246be,2
1423,20030501,97nz,1
8173,20060401,10152uk,2
2637,20061201,518es,1
118843,20061101,84it,1
31845,20050901,1043uk,2
12876,20061001,1013uk,1
1920,20051201,1034uk,1
75566,20070601,516es,1
53321,20060201,1043uk,2
104522,20080101,41de,2
4253,20061101,10103uk,2
21984,20080601,3448ca,2
93782,20051201,728ie,1
49215,20070401,518es,1
18886,20040801,10255uk,1
113018,20031201,4404de,1
5421,20031101,458de,1
92496,20031201,414de,1
63858,20031201,1043uk,2
12787,20040801,526es,2
50880,20030901,1056uk,1
64190,20040401,321ca,2
21816,20040401,246be,1
8489,20040601,3448ca,1
103595,20040801,728ie,2
31513,20040801,2351be,1
80510,20040801,73ie,1
56179,20040801,9598nz,2
27761,20031101,3195ca,2
69235,20040601,1040uk,1
3758,20040701,465de,2
63376,20060801,333ca,1
69369,20040701,526es,2
56293,20040101,3117ca,2
102208,20040701,423de,1
112175,20040301,531es,1
59914,20040201,2351be,1
3044,20031101,119us,1
36694,20040101,414de,2
2365,20051101,3117ca,2
80056,20041001,46de,1
116251,20040801,41de,1
9081,20041201,3117ca,1
50189,20050101,712ie,2
6698,20031101,246be,1
15787,20061001,465de,2
25111,20071201,97nz,2
39515,20080601,1013uk,2
108498,20070201,1040uk,1
45944,20080201,531es,2
10646,20070601,1143au,2
48936,20060901,3448ca,2
62052,20080301,10152uk,2
115359,20070701,857it,2
17161,20080801,4102de,2
56339,20031001,984nz,2
21876,20060201,432de,2
15409,20040901,423de,2
29525,20030901,1254au,1
99512,20040501,41de,2
19503,20040401,46de,1
52265,20061001,41de,2
118250,20070601,432de,2
90510,20070601,3448ca,1
93539,20071201,1162us,2
61558,20070201,510es,2
84445,20040601,1162us,1
103955,20060801,630fr,2
40065,20040201,465de,2
12264,20071001,41de,1
14849,20080601,526es,2
45834,20070401,857it,2
23366,20051001,465de,1
40875,20060901,1035uk,2
58022,20060801,1040uk,2
32320,20060501,10103uk,1
53062,20051201,518es,1
77279,20060701,458de,1
65857,20040401,2149be,1
33746,20080801,432de,2
4024,20080301,2149be,1
106930,20070901,424de,1
38021,20071201,458de,1
20388,20071201,10252uk,1
49728,20070401,423de,2
5782,20060401,73ie,2
44564,20070401,630fr,2
72774,20070101,919nz,2
95834,20070401,825it,2
80213,20070601,10255uk,1
29806,20061101,3195ca,1
94600,20080601,1143au,2
90600,20071201,48de,1
35231,20060901,48de,1
29954,20070501,3117ca,1
27796,20070601,73ie,2
86979,20070501,518es,1
47224,20070401,527es,2
80517,20070801,1056uk,2
51945,20070501,10103uk,2
8332,20061201,728ie,1
48038,20080601,526es,2
102543,20061201,10152uk,1
72755,20061201,720ie,2
20584,20060901,350ca,1
15796,20070301,350ca,1
83679,20061101,465de,1
5086,20070401,1034uk,1
50858,20080101,46de,2
21588,20070301,61447fr,2
46784,20070601,1034uk,2
56108,20071001,676fr,1
25226,20080801,510es,2
34870,20100101,91462nz,2
62245,20090901,1040uk,2
21803,20091101,1143au,2
1633,20091201,527es,2
86481,20050801,119us,1
22071,20041201,527es,2
82470,20030901,4102de,2
74766,20031001,531es,1
118509,20040101,518es,2
50424,20060401,510es,2
87465,20040201,531es,1
37317,20040401,424de,1
61227,20060401,3448ca,2
83951,20051101,516es,1
20580,20060101,91462nz,2
66080,20040701,518es,2
101964,20080701,41de,2
79303,20060301,112us,1
4279,20060701,10252uk,1
105393,20070301,466de,2
13133,20040501,10252uk,2
63579,20070601,119us,2
81063,20030401,1013uk,2
95678,20070101,510es,2
73027,20070601,1013uk,2
33969,20070601,45de,1
117003,20061101,4111de,2
80816,20070401,630fr,1
15944,20080301,516es,2
57668,20070701,825it,2
5878,20070701,617fr,2
113270,20070301,1040uk,1
23507,20080701,4404de,2
44605,20061001,46de,1
8113,20070101,4111de,1
12368,20030201,458de,2
14767,20080101,1034uk,2
110038,20070201,516es,2
69109,20070501,11368us,1
106086,20070701,3195ca,1
65481,20070601,510es,1
38204,20070701,11454us,1
28695,20070301,466de,1
107848,20070401,97nz,1
28400,20061001,1034uk,2
9615,20070301,422de,2
81678,20061101,1175us,1
25504,20070701,46de,2
45019,20061001,1035uk,1
113015,20061101,1043uk,1
42925,20070801,424de,1
35006,20070201,1056uk,2
25089,20070401,246be,2
68131,20061001,424de,2
14663,20070801,4111de,2
22930,20070601,84it,2
99507,20070501,4404de,1
49093,20060901,4111de,1
10481,20061201,432de,2
58736,20070501,61447fr,2
51513,20070801,4111de,2
114787,20060901,423de,2
15784,20060901,6387fr,2
67110,20070101,984nz,1
79944,20070401,527es,2
54802,20070301,10103uk,1
65676,20070501,3117ca,2
101085,20070801,11454us,1
68769,20061001,712ie,1
29505,20061201,1056uk,1
59624,20070201,422de,2
32124,20061001,10252uk,1
48215,20070701,3117ca,1
35603,20070501,4102de,2
11007,20070501,6387fr,1
73174,20050201,531es,2
2168,20080601,527es,2
36334,20040601,45de,1
64571,20040701,246be,2
118031,20071101,728ie,1
77293,20031001,46de,1
64098,20040701,41de,1
116185,20061101,857it,1
82999,20070201,720ie,1
44618,20080101,1343au,2
97806,20100601,10152uk,2
102197,20100801,516es,1
105601,20100701,48de,1
46542,20100401,518es,2
105361,20090901,41de,2
99963,20091001,1034uk,2
99173,20100701,414de,2
20663,20100501,4111de,1
71245,20091201,466de,2
87455,20091101,46de,2
52020,20100801,2351be,1
74246,20090901,4404de,1
106232,20100401,466de,1
86002,20101001,4404de,1
6932,20100901,825it,2
90071,20120801,2351be,2
13521,20101001,6387fr,2
111004,20110501,3195ca,2
112765,20120701,465de,2
8532,20111201,1013uk,2
82176,20091201,919nz,2
91568,20110401,432de,2
111715,20110901,84it,1
45882,20101101,11368us,2
3394,20110401,527es,2
23749,20100201,1167au,2
15824,20100401,465de,2
47333,20091201,516es,2
42636,20060901,10103uk,2
112920,20110701,720ie,1
33844,20040801,1011uk,2
49976,20090601,4111de,2
47301,20091101,510es,2
69791,20100401,119us,2
96592,20100401,11368us,1
87647,20110901,1035uk,1
32947,20091001,465de,1
88881,20120501,1013uk,1
78169,20101101,1175us,2
32254,20070101,728ie,2
85371,20110201,3117ca,1
87590,20100401,857it,2
26974,20101001,2149be,1
59785,20110501,10152uk,1
88948,20120501,1011uk,1
70109,20100601,478de,2
5953,20100401,526es,2
43989,20111101,45de,1
61831,20100901,630fr,2
82887,20120301,432de,1
112657,20040201,3448ca,2
277,20031001,1143au,2
109790,20040601,91592nz,2
35597,20030901,61447fr,2
81661,20031001,617fr,1
63716,20040701,630fr,1
100481,20031201,1011uk,2
24272,20040401,1011uk,2
22965,20040801,112us,2
30374,20040401,466de,2
117770,20040301,1035uk,2
34653,20040201,516es,2
31270,20040701,3448ca,2
63263,20031001,919nz,1
42072,20040101,526es,1
88292,20030901,1011uk,1
51443,20040101,6112fr,1
11637,20030901,1056uk,1
39926,20040601,1034uk,1
77595,20040801,119us,1
60667,20040101,510es,2
44992,20040201,41de,2
33147,20041101,518es,1
51196,20050601,10255uk,2
16418,20040901,41de,2
81084,20050701,617fr,1
42922,20041001,526es,2
16939,20040701,432de,1
7386,20030901,466de,2
41783,20040401,630fr,1
57367,20040301,112us,2
57332,20050301,45de,2
73001,20050501,424de,2
105017,20050701,526es,1
78419,20041201,1035uk,1
38733,20031201,2351be,1
38337,20050701,1013uk,2
35810,20040301,526es,2
24381,20041001,73ie,2
15993,20050301,465de,1
65921,20050101,526es,1
76431,20040301,2149be,1
111137,20041001,414de,2
3538,20050601,4102de,2
5023,20041001,857it,1
42203,20040201,10255uk,1
95131,20031201,1013uk,1
84123,20050601,1043uk,1
109777,20050701,10152uk,1
18784,20041001,10252uk,2
1222,20040501,423de,1
39790,20031201,10152uk,1
6777,20050201,478de,1
115476,20041101,423de,2
49707,20040201,458de,1
75057,20040901,1162us,2
28572,20050601,531es,1
11634,20050201,1013uk,1
23534,20040501,630fr,2
93507,20031001,1175us,2
95848,20040801,516es,2
74326,20031201,527es,1
98481,20031001,321ca,2
59145,20040701,4102de,2
73368,20040701,720ie,1
99769,20031001,1056uk,1
28927,20040501,4102de,2
35736,20031001,350ca,2
50906,20040301,510es,1
73298,20050101,1034uk,1
48642,20030401,518es,2
60566,20050401,1040uk,1
16136,20050401,10152uk,2
15301,20040101,1056uk,1
25108,20050501,2149be,1
109245,20041001,424de,2
41333,20050101,465de,1
71999,20041101,41de,1
64901,20050601,1013uk,2
30501,20040601,676fr,2
46877,20040601,465de,2
94452,20040501,458de,2
33859,20041001,41de,1
72421,20040901,112us,1
50739,20050101,984nz,1
72871,20040501,720ie,2
34895,20040701,984nz,2
111722,20031201,857it,1
110247,20040201,1034uk,1
21220,20040801,531es,1
17983,20040701,4102de,2
12161,20040501,10252uk,1
69997,20040301,919nz,2
3349,20041101,1034uk,1
58738,20040801,61447fr,2
79525,20031201,526es,1
39554,20050401,422de,1
63392,20050301,45de,1
8884,20040901,2351be,2
101427,20031201,45de,1
88203,20040201,350ca,1
70,20040701,423de,2
69638,20040201,4404de,2
10456,20050501,466de,2
115245,20040701,526es,2
67289,20050101,478de,1
33689,20031101,3448ca,1
75071,20050401,3448ca,1
79474,20050201,825it,2
82255,20050501,617fr,1
100748,20040701,422de,1
55917,20041201,10255uk,1
73497,20040801,48de,1
65017,20050701,10103uk,1
11464,20040901,46de,1
49822,20031101,3117ca,1
115604,20040101,527es,1
85647,20050201,45de,1
68613,20050401,4102de,2
2150,20050501,10252uk,2
110363,20040401,3448ca,2
544,20040801,1043uk,1
27276,20040701,148au,1
35235,20031101,630fr,2
68585,20031201,1040uk,1
94079,20050501,73ie,2
67667,20040701,531es,2
43579,20050701,728ie,1
114008,20050301,478de,2
1415,20040901,531es,2
115617,20030901,458de,1
3365,20031201,2149be,2
32338,20050301,526es,1
50747,20031101,84it,1
41996,20041101,1035uk,1
81,20040501,45de,1
107266,20040801,423de,1
61957,20031101,857it,1
32150,20050601,424de,2
52902,20040701,48de,1
85152,20030901,48de,1
42416,20031201,61447fr,1
113214,20040901,518es,1
7328,20040501,424de,1
54370,20031001,676fr,1
85537,20040501,424de,2
35356,20031201,1056uk,1
80668,20040601,4404de,2
84584,20031101,527es,2
98329,20040501,246be,2
97586,20050201,4404de,2
32700,20050201,458de,2
87271,20030901,478de,1
14836,20050101,527es,1
17377,20040501,11454us,2
96672,20040701,857it,1
114407,20040301,857it,2
118893,20040101,526es,1
45775,20040801,518es,2
98679,20050101,1143au,2
102532,20050801,41de,1
54574,20031001,1040uk,1
68593,20031101,1043uk,1
81466,20041001,414de,2
66275,20040301,1040uk,2
68866,20040601,857it,1
85612,20050301,48de,2
62323,20041101,1013uk,1
47540,20031201,10252uk,2
99378,20030901,676fr,2
28581,20040501,112us,1
99558,20030901,1035uk,1
56443,20041101,1034uk,1
14906,20031001,1013uk,1
80633,20030901,48de,2
39192,20040101,857it,2
33747,20031001,2351be,1
26725,20040101,527es,2
16974,20040801,10103uk,1
82954,20050701,516es,2
72807,20031001,432de,2
66426,20050701,1172us,2
113612,20041201,1040uk,2
14944,20031201,10152uk,1
107755,20030901,10252uk,2
92335,20031001,478de,1
15213,20031001,1040uk,1
112985,20031101,10255uk,1
70195,20040801,10152uk,2
60046,20040301,825it,1
64481,20031101,41de,1
25135,20031001,728ie,2
93118,20040101,518es,1
103052,20030901,1035uk,2
25061,20031101,48de,2
4143,20031201,10103uk,1
58282,20040501,510es,2
36185,20050101,3117ca,2
60432,20030901,518es,2
53913,20050201,4102de,2
72995,20041201,4111de,1
103464,20040301,720ie,2
39744,20041201,1034uk,1
74713,20050701,3448ca,2
117417,20040701,48de,1
89642,20031101,1043uk,1
83070,20050401,510es,2
63764,20050601,4404de,1
115595,20041101,1035uk,2
90971,20040501,1040uk,1
18200,20031001,518es,1
99670,20040201,527es,2
19114,20050501,728ie,2
78867,20040301,10255uk,1
116621,20050501,10252uk,1
49897,20030501,3117ca,2
23525,20040601,4404de,1
38635,20050501,1035uk,2
49345,20060801,414de,1
42424,20031001,432de,2
44614,20040201,3117ca,1
113877,20031001,73ie,2
64847,20040801,466de,1
49921,20050601,1013uk,2
31460,20040101,414de,1
53044,20050501,825it,1
53928,20040201,1043uk,2
65108,20050701,3448ca,2
87327,20050301,531es,1
25302,20031101,3195ca,2
65160,20031201,728ie,2
29930,20060301,857it,2
86510,20041201,97nz,1
40131,20040801,10252uk,2
82465,20040301,518es,1
73804,20041201,45de,1
100812,20040701,84it,2
42409,20040201,10152uk,2
491,20031001,10255uk,1
37518,20040301,478de,2
31220,20040401,526es,1
45443,20040201,41de,2
98351,20040101,527es,2
5216,20031201,1035uk,2
86179,20040601,48de,2
107286,20031101,516es,2
30043,20031101,1011uk,1
3270,20040601,1040uk,2
74457,20040301,112us,2
5576,20040801,516es,2
14753,20040201,84it,1
16239,20040801,458de,1
25127,20040301,1056uk,2
67343,20050101,414de,1
42358,20030901,1043uk,1
75636,20040701,333ca,1
73799,20040801,510es,2
95165,20041201,1040uk,2
16877,20040101,510es,2
70023,20040301,465de,2
92859,20050701,1043uk,2
112470,20040401,73ie,2
116257,20050701,465de,1
91920,20031001,510es,1
43617,20031201,527es,2
71398,20040701,465de,2
72298,20040601,45de,1
34855,20031201,1013uk,1
80175,20040701,61447fr,1
44741,20040401,857it,1
6061,20031201,526es,1
24249,20031001,10252uk,1
54047,20021201,1035uk,1
93495,20040501,465de,2
87053,20040901,4404de,1
48515,20050601,246be,1
19453,20040701,423de,2
83195,20050701,531es,2
64514,20050601,465de,1
50076,20050401,465de,2
111898,20030901,1035uk,2
52726,20040701,148au,2
106753,20031001,1199au,1
41514,20040501,1011uk,1
20239,20031001,46de,1
96937,20040401,167au,2
66654,20031101,414de,2
97246,20040801,423de,2
50467,20040701,1199au,2
100369,20040101,246be,1
31753,20031101,1199au,1
41464,20030501,527es,2
39783,20060601,1011uk,1
96450,20060601,3195ca,2
116744,20040301,10252uk,1
41589,20050701,527es,1
111921,20040601,11454us,2
26760,20030901,46de,2
30906,20031201,510es,1
43437,20050301,1034uk,2
103274,20041201,676fr,1
85481,20040501,424de,1
96338,20040201,321ca,2
35788,20031101,526es,1
83747,20050601,1175us,1
80357,20030801,91592nz,2
95956,20050601,1056uk,1
58201,20040101,465de,2
2589,20041201,527es,1
43932,20040901,2351be,2
107004,20040601,10152uk,2
3677,20040701,676fr,1
63301,20040801,527es,1
59895,20040801,422de,1
36332,20050101,1013uk,2
25439,20040601,414de,2
68746,20050501,1013uk,2
41327,20040601,3117ca,1
23850,20050101,10103uk,1
53199,20050601,41de,1
41048,20050701,1043uk,1
96663,20040701,4111de,2
112552,20040701,414de,2
37548,20031201,465de,2
112915,20040701,1035uk,2
43345,20040701,1013uk,1
5527,20031201,720ie,1
38048,20030901,458de,1
114410,20040201,720ie,1
29123,20040801,45de,2
84898,20030501,112us,2
71368,20021201,10103uk,2
36769,20050501,45de,2
96380,20040801,6387fr,2
97508,20030901,465de,2
99773,20040801,112us,2
42448,20031001,2351be,2
27904,20041201,510es,1
26165,20040201,422de,2
93594,20041001,4102de,2
71522,20040701,414de,2
90690,20040501,531es,2
29639,20031001,1040uk,1
43365,20030101,1043uk,1
70830,20040501,458de,1
13421,20040401,1035uk,2
29407,20040901,1034uk,1
55023,20040501,516es,2
71707,20040101,10103uk,1
15761,20050101,350ca,1
43552,20060501,4111de,1
111108,20040301,246be,2
96684,20040501,518es,1
25924,20030901,4102de,1
36101,20050801,1035uk,1
88917,20040201,518es,2
63363,20031201,1254au,1
3807,20021201,516es,2
43568,20040301,414de,2
55832,20040501,857it,1
29705,20040401,1034uk,2
96677,20050801,510es,1
60135,20031201,3195ca,1
48415,20031001,10152uk,2
2585,20030901,728ie,2
117720,20040501,10255uk,1
67735,20040101,4111de,2
68210,20040101,1162us,2
34721,20060401,4404de,2
1760,20051101,46de,2
60242,20060101,333ca,1
69406,20031101,10103uk,2
3568,20060301,423de,2
5449,20040101,414de,1
5526,20040601,518es,1
16301,20040401,531es,1
48117,20040101,73ie,2
90108,20040601,1013uk,1
107539,20040301,510es,2
92855,20040201,3448ca,1
5350,20040501,531es,2
65046,20040201,1254au,1
92516,20040301,518es,1
79522,20040501,91592nz,1
64023,20040101,414de,2
106396,20040801,919nz,2
77071,20050501,676fr,1
66579,20041101,516es,2
66691,20040701,516es,2
83836,20040301,676fr,2
38943,20040601,91462nz,2
69716,20031201,857it,2
82778,20040901,423de,2
2503,20040201,73ie,1
86258,20041101,422de,1
72655,20030101,4102de,2
21980,20041201,4111de,1
38789,20050301,1143au,1
105417,20050401,432de,1
6727,20030901,3195ca,1
88753,20030201,630fr,1
83101,20050701,720ie,1
87605,20040601,1034uk,1
46631,20030701,720ie,1
100144,20050801,1034uk,2
62251,20040201,518es,1
34500,20050801,510es,1
6963,20021101,84it,1
75515,20041001,45de,1
86065,20011001,423de,2
108996,20050801,97nz,1
19724,20050101,11368us,1
46443,20031201,466de,1
60288,20030201,3448ca,2
21797,20040801,1056uk,1
2032,20041201,10152uk,2
9650,20031201,2149be,1
72677,20050301,1043uk,1
80092,20050801,4102de,1
80524,20040201,1040uk,2
58076,20031101,1056uk,2
47028,20050201,531es,1
25965,20060201,48de,1
56205,20040201,10255uk,1
91773,20040301,4404de,1
55887,20031001,518es,2
19628,20040601,2149be,1
51502,20040901,6387fr,2
109825,20041001,119us,1
3289,20060501,167au,2
5522,20050201,10255uk,2
69551,20041201,1043uk,1
88448,20050601,1043uk,1
68413,20040601,1172us,2
100688,20031201,518es,1
92099,20040401,825it,1
33857,20060601,518es,1
37138,20040501,10252uk,2
44857,20040201,148au,2
21971,20040301,1040uk,2
108582,20040701,84it,2
52194,20051001,1043uk,1
70653,20040801,45de,1
11105,20040201,465de,1
2521,20031001,46de,1
100593,20040301,48de,1
2267,20040801,617fr,1
118195,20040401,728ie,2
37961,20050801,1043uk,2
948,20051101,1035uk,1
41499,20051001,518es,1
59390,20050601,728ie,1
88796,20050901,84it,1
63884,20060601,3448ca,2
100706,20060801,73ie,2
15418,20040901,1035uk,1
22525,20051201,1034uk,1
48252,20060801,10103uk,1
104050,20050901,728ie,1
42229,20051001,676fr,2
41001,20040801,424de,2
104544,20050101,458de,1
101684,20050601,1013uk,2
48254,20040201,466de,2
86279,20040701,3117ca,2
48423,20040301,1043uk,2
104872,20031101,112us,1
112526,20041101,10103uk,2
8431,20040701,531es,2
32274,20040701,720ie,2
37422,20040501,3117ca,1
9807,20040501,41de,2
3603,20040301,518es,1
47918,20040201,857it,1
3278,20031001,424de,1
817,20040201,246be,1
30364,20050801,466de,2
113432,20050401,825it,2
46446,20050301,1199au,2
47422,20040701,1035uk,2
52432,20040601,1056uk,1
66538,20040301,712ie,2
66526,20030701,1162us,2
23841,20050601,518es,1
88099,20031101,1056uk,1
71306,20040601,516es,1
30029,20040501,1035uk,1
23342,20050301,11454us,2
71598,20041101,422de,2
65028,20031001,41de,2
3334,20040301,857it,2
13404,20031201,10252uk,1
69087,20040701,1040uk,1
19434,20060201,4111de,2
98828,20031201,510es,1
86131,20040401,1011uk,2
73000,20050601,333ca,2
19246,20040901,4102de,2
92760,20040101,246be,2
97353,20040901,2149be,2
44120,20050101,45de,1
17618,20050801,246be,2
101713,20040601,112us,1
55799,20031101,465de,1
49448,20040401,11454us,2
102634,20041201,10252uk,2
111392,20031101,3448ca,2
59583,20050401,10103uk,2
19957,20041001,1035uk,2
18370,20050201,516es,1
100859,20050401,41de,1
70946,20050801,4111de,1
